epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.47138,0.99162,2.67859,1.32104,0.57333,0.85,0.80134,0.60951,1.63419,1.10689,1.3777,0,0,0
